username,user_id,email,user_role,ip_address,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
employee_087,employee_087,employee_087@hospital.com,employee,24.114.123.47,16,mobile,page_view_dashboard,20,0.4,medium,2025-09-04T16:16:59.026408,False,True,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,172.16.0.10,22,desktop,page_view_prescriptions,29,0.35,medium,2025-09-12T22:21:19.026408,False,False,False,False,short
manager_006,manager_006,manager_006@hospital.com,manager,106.51.1.1,3,desktop,user_logout,6,0.45,medium,2025-09-19T03:46:47.026408,False,False,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,27.72.59.13,8,desktop,click_nav_medical_header,21,0.3,medium,2025-08-21T08:39:23.026408,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,84.16.230.43,16,desktop,user_login,46,0.5,high,2025-08-22T16:25:39.026408,False,True,False,False,medium
accountant_073,accountant_073,accountant_073@hospital.com,accountant,27.72.59.12,7,mobile,user_logout,23,0.45,medium,2025-09-19T07:59:43.026408,False,False,False,False,short
employee_079,employee_079,employee_079@hospital.com,employee,105.112.96.12,20,desktop,failed_login_attempt,3,0.55,high,2025-09-17T20:21:40.026408,False,False,False,True,short
contractor_064,contractor_064,contractor_064@hospital.com,contractor,10.0.0.51,20,mobile,page_view_financial_data,56,0.45,medium,2025-09-10T20:06:56.026408,False,False,False,False,medium
accountant_072,accountant_072,accountant_072@hospital.com,accountant,86.1.2.3,12,mobile,access_financial_report,8,0.3,medium,2025-09-04T12:22:42.026408,False,True,False,False,short
doctor_013,doctor_013,doctor_013@hospital.com,doctor,203.1.1.1,20,mobile,user_logout,13,0.5,high,2025-09-01T20:55:53.026408,False,False,False,False,short
guest_092,guest_092,guest_092@hospital.com,guest,1.128.0.1,20,known,page_view_dashboard,38,0.6,high,2025-09-09T20:02:36.026408,False,False,False,False,medium
nurse_048,nurse_048,nurse_048@hospital.com,nurse,10.0.0.50,0,desktop,user_login,32,0.35,medium,2025-09-20T00:15:00.026408,True,False,False,False,medium
doctor_011,doctor_011,doctor_011@hospital.com,doctor,8.8.8.8,15,desktop,click_nav_medical_header,52,0.4,medium,2025-09-13T15:48:11.026408,True,True,False,False,medium
employee_078,employee_078,employee_078@hospital.com,employee,81.2.69.144,12,mobile,page_view_dashboard,19,0.35,medium,2025-09-15T12:28:47.026408,False,True,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,27.72.59.12,12,mobile,click_nav_financial_header,51,0.4,medium,2025-08-23T12:41:36.026408,True,True,False,False,medium
nurse_057,nurse_057,nurse_057@hospital.com,nurse,41.203.72.5,9,mobile,user_logout,107,0.3,medium,2025-09-05T09:24:36.026408,False,True,False,False,medium
contractor_064,contractor_064,contractor_064@hospital.com,contractor,24.114.123.45,2,mobile,page_view_financial_data,21,0.55,high,2025-08-22T02:55:32.026408,False,False,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,84.16.230.44,6,mobile,page_view_dashboard,52,0.55,high,2025-08-22T06:05:28.026408,False,False,False,False,medium
nurse_048,nurse_048,nurse_048@hospital.com,nurse,10.0.0.50,9,desktop,user_logout,21,0.3,medium,2025-09-05T09:53:29.026408,False,True,False,False,short
manager_003,manager_003,manager_003@hospital.com,manager,41.203.72.7,3,mobile,access_audit_log,43,0.45,medium,2025-08-27T03:37:23.026408,False,False,False,False,medium
doctor_009,doctor_009,doctor_009@hospital.com,doctor,81.2.69.142,9,mobile,access_patient_record,24,0.3,medium,2025-08-22T09:11:18.026408,False,True,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,41.203.72.5,9,desktop,page_view_home,8,0.4,medium,2025-09-06T09:16:24.026408,True,True,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,99.240.1.2,13,desktop,access_patient_record,19,0.3,medium,2025-09-02T13:09:40.026408,False,True,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,41.203.72.6,5,desktop,page_view_home,14,0.35,medium,2025-08-27T05:37:46.026408,False,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,172.16.0.10,18,desktop,click_nav_financial_header,11,0.4,medium,2025-08-21T18:39:30.026408,False,False,False,False,short
accountant_069,accountant_069,accountant_069@hospital.com,accountant,105.112.96.12,13,desktop,user_login,12,0.4,medium,2025-08-26T13:50:49.026408,False,True,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,13,desktop,user_logout,9,0.35,medium,2025-08-31T13:36:20.026408,True,True,False,False,short
nurse_033,nurse_033,nurse_033@hospital.com,nurse,24.114.123.47,12,mobile,user_logout,16,0.3,medium,2025-09-05T12:10:04.026408,False,True,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,24.114.123.46,19,mobile,page_view_medical_records,6,0.3,medium,2025-09-06T19:25:40.026408,True,False,False,False,short
doctor_021,doctor_021,doctor_021@hospital.com,doctor,1.128.0.3,19,mobile,click_nav_medical_header,22,0.4,medium,2025-09-11T19:47:34.026408,False,False,False,False,short
nurse_041,nurse_041,nurse_041@hospital.com,nurse,27.72.59.12,19,mobile,user_logout,5,0.3,medium,2025-08-31T19:56:30.026408,True,False,False,False,short
nurse_036,nurse_036,nurse_036@hospital.com,nurse,8.8.8.10,8,desktop,page_view_prescriptions,40,0.45,medium,2025-08-21T08:48:55.026408,False,False,False,False,medium
nurse_029,nurse_029,nurse_029@hospital.com,nurse,24.114.123.46,18,mobile,page_view_prescriptions,126,0.3,medium,2025-09-06T18:55:46.026408,True,False,False,False,long
employee_081,employee_081,employee_081@hospital.com,employee,210.5.32.148,12,desktop,user_logout,2,0.4,medium,2025-08-25T12:53:43.026408,False,True,False,False,short
accountant_068,accountant_068,accountant_068@hospital.com,accountant,24.114.123.46,2,desktop,user_login,7,0.35,medium,2025-09-12T02:45:58.026408,False,False,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,172.16.0.10,18,desktop,page_view_medical_records,76,0.35,medium,2025-09-15T18:44:35.026408,False,False,False,False,medium
guest_100,guest_100,guest_100@hospital.com,guest,203.1.1.1,19,mobile,user_login,12,0.6,high,2025-09-10T19:21:52.026408,False,False,False,False,short
doctor_013,doctor_013,doctor_013@hospital.com,doctor,8.8.8.8,16,desktop,page_view_prescriptions,6,0.45,medium,2025-09-19T16:58:48.026408,False,True,False,False,short
contractor_061,contractor_061,contractor_061@hospital.com,contractor,1.128.0.2,2,desktop,click_nav_financial_header,2,0.5,high,2025-09-17T02:21:53.026408,False,False,False,False,short
doctor_027,doctor_027,doctor_027@hospital.com,doctor,41.203.72.5,9,desktop,user_login,75,0.45,medium,2025-09-01T09:59:04.026408,False,True,False,False,medium
nurse_039,nurse_039,nurse_039@hospital.com,nurse,24.114.123.47,2,desktop,page_view_prescriptions,26,0.3,medium,2025-09-11T02:58:45.026408,False,False,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,105.112.96.12,17,desktop,access_patient_record,9,0.3,medium,2025-09-18T17:22:27.026408,False,True,False,False,short
nurse_043,nurse_043,nurse_043@hospital.com,nurse,192.168.1.100,2,mobile,user_logout,29,0.35,medium,2025-08-29T02:42:51.026408,False,False,False,False,short
employee_076,employee_076,employee_076@hospital.com,employee,27.72.59.12,22,known,page_view_dashboard,4,0.55,high,2025-08-23T22:55:46.027406,True,False,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,86.1.2.3,9,desktop,user_login,22,0.3,medium,2025-09-05T09:16:12.027406,False,True,False,False,short
contractor_061,contractor_061,contractor_061@hospital.com,contractor,1.128.0.2,4,desktop,click_nav_financial_header,37,0.5,high,2025-09-19T04:08:38.027406,False,False,False,False,medium
nurse_044,nurse_044,nurse_044@hospital.com,nurse,24.114.123.47,5,desktop,page_view_prescriptions,21,0.3,medium,2025-09-03T05:43:13.027406,False,False,False,False,short
accountant_072,accountant_072,accountant_072@hospital.com,accountant,105.112.96.13,22,desktop,page_view_financial_data,23,0.55,high,2025-08-29T22:22:22.027406,False,False,False,False,short
nurse_029,nurse_029,nurse_029@hospital.com,nurse,24.114.123.46,0,mobile,access_patient_record,49,0.3,medium,2025-08-21T00:05:31.027406,False,False,False,False,medium
guest_097,guest_097,guest_097@hospital.com,guest,210.5.32.147,9,mobile,user_login,139,0.5,high,2025-08-21T09:11:44.027406,False,True,False,False,long
employee_082,employee_082,employee_082@hospital.com,employee,41.203.72.7,21,desktop,page_view_dashboard,23,0.4,medium,2025-08-31T21:16:56.027406,True,False,False,False,short
nurse_028,nurse_028,nurse_028@hospital.com,nurse,24.114.123.47,4,desktop,user_login,10,0.3,medium,2025-09-06T04:16:36.027406,True,False,False,False,short
accountant_075,accountant_075,accountant_075@hospital.com,accountant,210.5.32.147,14,desktop,click_nav_financial_header,33,0.35,medium,2025-09-14T14:30:42.027406,True,True,False,False,medium
accountant_074,accountant_074,accountant_074@hospital.com,accountant,172.16.0.10,7,desktop,click_nav_financial_header,32,0.45,medium,2025-08-28T07:16:11.027406,False,False,False,False,medium
nurse_047,nurse_047,nurse_047@hospital.com,nurse,41.203.72.7,5,mobile,page_view_prescriptions,330,0.25,medium,2025-09-16T05:47:35.027406,False,False,False,False,long
nurse_038,nurse_038,nurse_038@hospital.com,nurse,24.114.123.45,5,desktop,click_nav_medical_header,19,0.35,medium,2025-08-29T05:21:08.027406,False,False,False,False,short
employee_076,employee_076,employee_076@hospital.com,employee,27.72.59.12,3,mobile,page_view_dashboard,8,0.45,medium,2025-09-17T03:59:15.027406,False,False,False,False,short
nurse_048,nurse_048,nurse_048@hospital.com,nurse,24.114.123.46,9,new,page_view_prescriptions,25,0.5,high,2025-09-10T09:03:00.027406,False,True,False,False,short
doctor_019,doctor_019,doctor_019@hospital.com,doctor,1.128.0.2,20,desktop,page_view_medical_records,12,0.35,medium,2025-09-19T20:18:37.027406,False,False,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,81.2.69.144,5,desktop,page_view_home,60,0.35,medium,2025-09-04T05:14:05.027406,False,False,False,False,medium
nurse_038,nurse_038,nurse_038@hospital.com,nurse,24.114.123.45,17,desktop,page_view_prescriptions,2,0.3,medium,2025-08-27T17:46:56.027406,False,True,False,False,short
nurse_035,nurse_035,nurse_035@hospital.com,nurse,210.5.32.146,7,desktop,suspicious_activity_detected,80,0.45,medium,2025-09-09T07:17:32.027406,False,False,False,False,medium
nurse_030,nurse_030,nurse_030@hospital.com,nurse,203.1.1.1,5,mobile,suspicious_activity_detected,16,0.55,high,2025-09-17T05:59:05.027406,False,False,False,False,short
contractor_064,contractor_064,contractor_064@hospital.com,contractor,8.8.8.8,2,mobile,click_nav_financial_header,23,0.55,high,2025-09-10T02:49:42.027406,False,False,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,86.1.2.4,0,mobile,user_logout,15,0.45,medium,2025-09-04T00:44:12.027406,False,False,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,24.114.123.46,4,mobile,click_nav_medical_header,1,0.35,medium,2025-09-08T04:59:13.027406,False,False,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,1.128.0.3,1,desktop,user_logout,10,0.45,medium,2025-09-05T01:15:54.027406,False,False,False,False,short
guest_092,guest_092,guest_092@hospital.com,guest,1.128.0.1,0,desktop,failed_login_attempt,17,0.65,high,2025-09-07T00:42:19.027406,True,False,False,True,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,105.112.96.12,21,desktop,user_login,13,0.3,medium,2025-08-26T21:30:12.027406,False,False,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,8.8.8.9,13,desktop,user_logout,12,0.5,high,2025-08-27T13:41:52.027406,False,True,False,False,short
nurse_045,nurse_045,nurse_045@hospital.com,nurse,99.240.1.2,16,mobile,suspicious_activity_detected,48,0.5,high,2025-08-31T16:35:32.027406,True,True,False,False,medium
guest_099,guest_099,guest_099@hospital.com,guest,99.240.1.2,18,mobile,page_view_dashboard,8,0.5,high,2025-09-16T18:51:01.027406,False,False,False,False,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,105.112.96.12,7,desktop,user_login,29,0.3,medium,2025-09-12T07:50:18.027406,False,False,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,16,desktop,page_view_medical_records,18,0.35,medium,2025-09-05T16:45:34.027406,False,True,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,86.1.2.4,19,mobile,page_view_home,14,0.45,medium,2025-09-04T19:46:58.027406,False,False,False,False,short
nurse_052,nurse_052,nurse_052@hospital.com,nurse,86.1.2.4,2,mobile,policy_violation,4,0.6,high,2025-09-08T02:32:49.027406,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,1.128.0.2,17,new,navigate_to_admin,8,0.45,medium,2025-09-07T17:54:55.027406,True,True,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,1.128.0.1,20,known,click_nav_medical_header,119,0.55,high,2025-08-24T20:54:33.027406,True,False,False,False,medium
nurse_051,nurse_051,nurse_051@hospital.com,nurse,10.0.0.50,22,desktop,click_nav_medical_header,37,0.3,medium,2025-08-31T22:03:15.027406,True,False,False,False,medium
nurse_038,nurse_038,nurse_038@hospital.com,nurse,24.114.123.45,6,desktop,user_login,6,0.35,medium,2025-09-13T06:17:35.027406,True,False,False,False,short
nurse_047,nurse_047,nurse_047@hospital.com,nurse,41.203.72.7,17,mobile,user_logout,3,0.2,low,2025-09-03T17:33:30.027406,False,True,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,1.128.0.1,20,desktop,page_view_medical_records,3,0.35,medium,2025-09-06T20:30:37.027406,True,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,1.128.0.2,18,desktop,access_audit_log,64,0.4,medium,2025-09-05T18:56:44.027406,False,False,False,False,medium
manager_007,manager_007,manager_007@hospital.com,manager,86.1.2.4,5,mobile,access_audit_log,5,0.45,medium,2025-09-15T05:19:04.027406,False,False,False,False,short
manager_005,manager_005,manager_005@hospital.com,manager,91.64.1.2,14,desktop,user_login,4,0.45,medium,2025-08-31T14:34:16.027406,True,True,False,False,short
accountant_074,accountant_074,accountant_074@hospital.com,accountant,172.16.0.10,19,desktop,page_view_financial_data,20,0.45,medium,2025-09-03T19:27:52.027406,False,False,False,False,short
nurse_045,nurse_045,nurse_045@hospital.com,nurse,99.240.1.2,10,mobile,user_logout,59,0.3,medium,2025-08-21T10:13:40.027406,False,True,False,False,medium
doctor_027,doctor_027,doctor_027@hospital.com,doctor,81.2.69.142,16,desktop,click_nav_medical_header,13,0.45,medium,2025-09-09T16:29:17.027406,False,True,False,False,short
nurse_034,nurse_034,nurse_034@hospital.com,nurse,1.128.0.2,12,new,click_nav_medical_header,19,0.3,medium,2025-09-16T12:35:04.027406,False,True,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,99.240.1.2,20,mobile,page_view_prescriptions,16,0.25,medium,2025-08-25T20:22:10.027406,False,False,False,False,short
doctor_013,doctor_013,doctor_013@hospital.com,doctor,203.1.1.1,15,desktop,click_nav_medical_header,59,0.35,medium,2025-09-11T15:15:49.027406,False,True,False,False,medium
nurse_044,nurse_044,nurse_044@hospital.com,nurse,1.128.0.1,16,desktop,page_view_medical_records,177,0.35,medium,2025-08-28T16:12:00.027406,False,True,False,False,long
nurse_046,nurse_046,nurse_046@hospital.com,nurse,210.5.32.146,13,mobile,click_nav_medical_header,10,0.25,medium,2025-08-23T13:39:52.027406,True,True,False,False,short
accountant_071,accountant_071,accountant_071@hospital.com,accountant,86.1.2.3,9,mobile,user_logout,113,0.4,medium,2025-09-14T09:34:27.027406,True,True,False,False,medium
nurse_042,nurse_042,nurse_042@hospital.com,nurse,41.203.72.6,14,desktop,click_nav_medical_header,8,0.2,low,2025-09-05T14:36:34.027406,False,True,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,41.203.72.5,0,mobile,user_logout,7,0.35,medium,2025-09-03T00:43:40.027406,False,False,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,84.16.230.45,23,mobile,user_login,76,0.35,medium,2025-08-28T23:05:01.027406,False,False,False,False,medium
nurse_043,nurse_043,nurse_043@hospital.com,nurse,192.168.1.100,14,mobile,user_login,6,0.3,medium,2025-09-03T14:04:08.027406,False,True,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,86.1.2.4,5,mobile,page_view_dashboard,18,0.45,medium,2025-09-11T05:42:34.027406,False,False,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,41.203.72.6,16,desktop,page_view_dashboard,39,0.3,medium,2025-08-22T16:21:54.027406,False,True,False,False,medium
employee_084,employee_084,employee_084@hospital.com,employee,99.240.1.2,17,desktop,user_logout,38,0.5,high,2025-09-17T17:01:24.027406,False,True,False,False,medium
doctor_019,doctor_019,doctor_019@hospital.com,doctor,1.128.0.2,6,desktop,page_view_medical_records,20,0.35,medium,2025-09-17T06:01:26.027406,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,1.128.0.2,6,new,page_view_admin_dashboard,7,0.5,high,2025-08-21T06:59:11.027406,False,False,False,False,short
guest_091,guest_091,guest_091@hospital.com,guest,24.114.123.45,2,tablet,user_login,38,0.55,high,2025-09-11T02:39:18.027406,False,False,False,False,medium
nurse_044,nurse_044,nurse_044@hospital.com,nurse,24.114.123.47,10,desktop,click_nav_medical_header,9,0.25,medium,2025-09-04T10:13:11.027406,False,True,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,10.0.0.51,7,desktop,user_logout,13,0.45,medium,2025-08-23T07:24:13.027406,True,False,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,41.203.72.6,18,desktop,page_view_medical_records,24,0.25,medium,2025-08-25T18:14:14.027406,False,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,24.114.123.45,1,mobile,page_view_medical_records,110,0.35,medium,2025-08-23T01:03:43.027406,True,False,False,False,medium
doctor_019,doctor_019,doctor_019@hospital.com,doctor,1.128.0.2,23,desktop,user_login,4,0.35,medium,2025-09-18T23:11:10.027406,False,False,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,24.114.123.47,23,desktop,page_view_medical_records,35,0.3,medium,2025-08-29T23:13:16.027406,False,False,False,False,medium
nurse_052,nurse_052,nurse_052@hospital.com,nurse,91.64.1.1,3,mobile,user_logout,12,0.4,medium,2025-09-18T03:10:06.027406,False,False,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,10.0.0.51,15,mobile,access_financial_report,9,0.4,medium,2025-09-03T15:13:50.027406,False,True,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,24.114.123.47,1,desktop,access_patient_record,52,0.3,medium,2025-08-22T01:54:36.027406,False,False,False,False,medium
doctor_024,doctor_024,doctor_024@hospital.com,doctor,105.112.96.12,6,desktop,click_nav_medical_header,11,0.4,medium,2025-09-06T06:50:19.027406,True,False,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,41.203.72.6,3,desktop,page_view_medical_records,20,0.25,medium,2025-08-25T03:48:16.027406,False,False,False,False,short
employee_085,employee_085,employee_085@hospital.com,employee,99.240.1.3,23,mobile,page_view_home,90,0.35,medium,2025-09-02T23:01:33.027406,False,False,False,False,medium
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,13,desktop,user_logout,19,0.35,medium,2025-09-02T13:48:10.027406,False,True,False,False,short
doctor_027,doctor_027,doctor_027@hospital.com,doctor,105.112.96.13,17,tablet,access_patient_record,20,0.45,medium,2025-09-14T17:48:04.027406,True,True,False,False,short
manager_006,manager_006,manager_006@hospital.com,manager,27.72.59.12,5,desktop,page_view_dashboard,12,0.35,medium,2025-09-17T05:02:46.027406,False,False,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,99.240.1.2,5,desktop,user_login,77,0.35,medium,2025-08-28T05:56:13.027406,False,False,False,False,medium
accountant_070,accountant_070,accountant_070@hospital.com,accountant,41.203.72.7,23,mobile,policy_violation,8,0.6,high,2025-09-06T23:37:35.027406,True,False,False,False,short
guest_099,guest_099,guest_099@hospital.com,guest,99.240.1.2,5,mobile,page_view_dashboard,28,0.5,high,2025-09-04T05:17:25.027406,False,False,False,False,short
nurse_038,nurse_038,nurse_038@hospital.com,nurse,99.240.1.2,5,desktop,user_logout,11,0.45,medium,2025-08-22T05:03:11.027406,False,False,False,False,short
employee_087,employee_087,employee_087@hospital.com,employee,24.114.123.47,22,mobile,page_view_dashboard,20,0.45,medium,2025-09-15T22:24:47.027406,False,False,False,False,short
nurse_051,nurse_051,nurse_051@hospital.com,nurse,10.0.0.50,17,desktop,click_nav_medical_header,123,0.25,medium,2025-09-07T17:37:41.027406,True,True,False,False,long
admin_001,admin_001,admin_001@hospital.com,admin,41.203.72.6,18,mobile,page_view_admin_dashboard,20,0.4,medium,2025-09-04T18:24:31.027406,False,False,False,False,short
employee_078,employee_078,employee_078@hospital.com,employee,81.2.69.144,22,mobile,user_login,7,0.4,medium,2025-08-28T22:23:41.027406,False,False,False,False,short
doctor_013,doctor_013,doctor_013@hospital.com,doctor,203.1.1.1,14,desktop,page_view_prescriptions,27,0.35,medium,2025-09-15T14:55:11.027406,False,True,False,False,short
contractor_065,contractor_065,contractor_065@hospital.com,contractor,24.114.123.46,15,desktop,click_nav_financial_header,8,0.4,medium,2025-08-21T15:01:56.027406,False,True,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,9,desktop,user_logout,8,0.35,medium,2025-08-29T09:47:59.027406,False,True,False,False,short
doctor_018,doctor_018,doctor_018@hospital.com,doctor,103.1.1.2,0,mobile,page_view_medical_records,6,0.5,high,2025-09-15T00:53:26.027406,False,False,False,False,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,105.112.96.12,4,desktop,page_view_medical_records,97,0.3,medium,2025-09-16T04:00:23.027406,False,False,False,False,medium
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,1,known,policy_violation,75,0.7,high,2025-09-15T01:59:46.027406,False,False,False,False,medium
contractor_065,contractor_065,contractor_065@hospital.com,contractor,24.114.123.46,5,desktop,click_nav_financial_header,4,0.45,medium,2025-08-21T05:56:52.027406,False,False,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,41.203.72.6,5,desktop,page_view_home,6,0.35,medium,2025-08-21T05:26:37.027406,False,False,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,24.114.123.47,10,desktop,page_view_prescriptions,7,0.25,medium,2025-09-04T10:26:57.027406,False,True,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,117.239.195.1,1,mobile,user_logout,6,0.45,medium,2025-09-19T01:19:22.027406,False,False,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,24.114.123.46,16,mobile,page_view_home,82,0.4,medium,2025-09-08T16:55:56.027406,False,True,False,False,medium
nurse_031,nurse_031,nurse_031@hospital.com,nurse,81.2.69.143,3,mobile,page_view_prescriptions,25,0.25,medium,2025-08-22T03:12:11.027406,False,False,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,99.240.1.2,21,desktop,page_view_medical_records,9,0.35,medium,2025-09-19T21:12:41.027406,False,False,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,210.5.32.147,8,mobile,user_login,7,0.55,high,2025-09-13T08:25:42.027406,True,False,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,27.72.59.12,5,desktop,click_nav_medical_header,53,0.45,medium,2025-08-26T05:24:30.027406,False,False,False,False,medium
doctor_022,doctor_022,doctor_022@hospital.com,doctor,172.16.0.10,1,mobile,click_nav_medical_header,79,0.45,medium,2025-08-21T01:09:39.027406,False,False,False,False,medium
doctor_022,doctor_022,doctor_022@hospital.com,doctor,172.16.0.10,0,desktop,page_view_medical_records,24,0.35,medium,2025-09-05T00:18:25.027406,False,False,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,86.1.2.4,21,mobile,page_view_home,13,0.45,medium,2025-09-12T21:30:09.027406,False,False,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,8.8.8.8,10,desktop,page_view_prescriptions,27,0.4,medium,2025-08-24T10:20:03.027406,True,True,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,81.2.69.144,9,desktop,user_logout,210,0.3,medium,2025-08-23T09:36:07.027406,True,True,False,False,long
nurse_053,nurse_053,nurse_053@hospital.com,nurse,203.1.1.2,19,mobile,page_view_medical_records,5,0.35,medium,2025-08-26T19:31:30.027406,False,False,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,86.1.2.3,22,mobile,user_login,45,0.25,medium,2025-09-01T22:27:05.027406,False,False,False,False,medium
accountant_067,accountant_067,accountant_067@hospital.com,accountant,10.0.0.51,12,desktop,click_nav_financial_header,36,0.4,medium,2025-09-02T12:52:49.027406,False,True,False,False,medium
doctor_021,doctor_021,doctor_021@hospital.com,doctor,99.240.1.3,15,mobile,access_patient_record,16,0.45,medium,2025-08-23T15:11:37.027406,True,True,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,210.5.32.148,3,mobile,user_login,1,0.5,high,2025-09-13T03:20:05.027406,True,False,False,False,short
guest_096,guest_096,guest_096@hospital.com,guest,1.128.0.1,11,mobile,page_view_home,49,0.45,medium,2025-09-12T11:01:29.027406,False,True,False,False,medium
nurse_028,nurse_028,nurse_028@hospital.com,nurse,82.67.166.1,3,desktop,page_view_medical_records,10,0.4,medium,2025-09-14T03:34:19.027406,True,False,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,8.8.8.10,4,desktop,page_view_home,49,0.5,high,2025-09-01T04:10:38.027406,False,False,False,False,medium
guest_092,guest_092,guest_092@hospital.com,guest,1.128.0.1,14,desktop,user_login,2,0.45,medium,2025-09-19T14:04:17.027406,False,True,False,False,short
doctor_026,doctor_026,doctor_026@hospital.com,doctor,203.1.1.1,23,desktop,access_patient_record,25,0.35,medium,2025-08-24T23:42:38.027406,True,False,False,False,short
manager_003,manager_003,manager_003@hospital.com,manager,24.114.123.45,0,mobile,user_logout,15,0.35,medium,2025-08-30T00:16:28.027406,True,False,False,False,short
manager_003,manager_003,manager_003@hospital.com,manager,24.114.123.45,4,desktop,user_logout,23,0.45,medium,2025-09-10T04:35:37.027406,False,False,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,24.114.123.46,4,mobile,page_view_prescriptions,13,0.35,medium,2025-08-22T04:41:51.027406,False,False,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,84.16.230.43,19,mobile,click_nav_medical_header,9,0.35,medium,2025-09-13T19:54:00.027406,True,False,False,False,short
nurse_028,nurse_028,nurse_028@hospital.com,nurse,24.114.123.47,12,desktop,page_view_prescriptions,51,0.25,medium,2025-09-12T12:40:59.027406,False,True,False,False,medium
nurse_044,nurse_044,nurse_044@hospital.com,nurse,41.203.72.7,19,desktop,user_login,16,0.4,medium,2025-08-28T19:48:13.027406,False,False,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,81.2.69.144,9,desktop,access_patient_record,45,0.3,medium,2025-09-09T09:40:17.027406,False,True,False,False,medium
employee_085,employee_085,employee_085@hospital.com,employee,99.240.1.3,12,mobile,user_login,70,0.3,medium,2025-09-05T12:57:54.027406,False,True,False,False,medium
nurse_033,nurse_033,nurse_033@hospital.com,nurse,24.114.123.47,16,mobile,click_nav_medical_header,5,0.3,medium,2025-09-12T16:33:39.027406,False,True,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,10.0.0.51,10,desktop,click_nav_financial_header,5,0.4,medium,2025-08-23T10:43:06.027406,True,True,False,False,short
